"","time","lat","long","site.name","fagus","quercus","picea","tsuga","pinus","alnus","cyperaceae","ambrosia"
"1182",-13500,43.4677777777778,-79.9868055555556,"Rife Swamp",0,7.4235807860262,21.8340611353712,0,34.061135371179,0.436681222707424,4.80349344978166,0
"1183",-13500,43.48,-85,"Demont Lake",0,4.10183722155095,42.4009666325867,0,28.9311429191065,0.166666666666667,0,2.43805186355609
"1184",-13500,43.5,-105.45,"Antelope Playa",0,0,0,0,14.2414860681115,0,1.23839009287926,7.12074303405573
"1185",-13500,43.5,-81,"Rostock Mammoth Site",0,1.97368421052632,20.3947368421053,0,29.6052631578947,0,5.26315789473684,1.97368421052632
"1186",-13500,43.6,-79.6,"Creditview Wetland",0,3.24206349206349,26.8968253968254,0,37.9047619047619,0.98015873015873,5.51984126984127,1.13492063492064
"1187",-13500,43.75,-110.6,"Hedrick Pond",0,0.215832330896641,9.93823447765337,0,29.7235588044786,0.431664661793282,1.09697418339965,0.530674562783381
"1188",-13500,43.916944,-89.166944,"Disterhaft Farm Bog",0,2.56587076352493,71.8012921464094,0,0.878737855419354,0.358732608141379,2.70567427745783,1.49119561050914
"1189",-13500,43.95,-79.43,"Wilcox Lake",0,2.46932796191174,69.6346822926204,0,9.60813037905145,0,3.86467679912104,1.4850759934078
"1190",-13500,43.966667,-110.433333,"Fallback Lake",0,0.0769230769230769,3.75814189285919,0,21.2164690699379,0.0814332247557003,7.44929630522027,0.303630881320609
"1191",-13500,44.033333,-71.833333,"Deer Lake Bog",0,4.1958041958042,8.39160839160839,1.3986013986014,11.1888111888112,2.0979020979021,6.99300699300699,0
"1192",-13500,44.05,-87.733333,"Gass Lake",0,11.5485564304462,15.2230971128609,0,0.26246719160105,2.6246719160105,6.03674540682415,6.03674540682415
"1193",-13500,44.0833333333333,-94.4166666666667,"Madelia",0,1.80237489056909,19.6943876330087,0,0.721742657838191,0,61.0036790055275,0
"1194",-13500,44.125,-111.183333,"Cub Lake",0,0,1.20845921450151,0,20.8459214501511,0,17.2205438066465,3.02114803625378
"1195",-13500,44.15,-110.233333,"Mariposa Lake",0,0,2.79329608938547,0,39.1061452513966,0,5.02793296089385,0.558659217877095
"1196",-13500,44.16658,-123.583975,"Little Lake",0,0,25.9911894273128,11.0132158590308,17.4008810572687,8.14977973568282,1.3215859030837,0
"1197",-13500,44.1670666666667,-78.1025,"Webbs Lake",0,4.60227338416902,26.9139955423381,0,18.7176330972072,0.93219097435378,15.8797748037531,1.76028259442924
"1198",-13500,44.238056,-87.848056,"Kellners Lake",0,5.35099287386315,48.0217030538577,0,0.683402699492465,0.382496343495768,4.96675385861601,3.54118139130147
"1199",-13500,44.246944,-71.251389,"Lost Pond",0,3.59712230215827,15.347721822542,0,26.2589928057554,1.67865707434053,7.43405275779376,0.719424460431655
"1200",-13500,44.2581944444444,-66.3677777777777,"Brier Island Bog MS-85-22",0,1.28205128205128,5.12820512820513,0,14.1025641025641,0,10.2564102564103,1.28205128205128
"1201",-13500,44.2697,-107.01237,"Sherd Lake",0,2.12201591511936,3.18302387267904,0,8.48806366047745,0.26525198938992,1.06100795755968,0.795755968169761
"1202",-13500,44.36035,-72.37295,"Knob Hill Pond",0.165562913907285,0.993377483443709,27.1523178807947,0.33112582781457,26.9867549668874,11.4238410596026,4.47019867549669,0
"1203",-13500,44.37,-80.25,"Edward Lake",0,2.76679841897233,27.2727272727273,0,24.1106719367589,1.38339920948617,5.53359683794466,0.790513833992095
"1204",-13500,44.51785,-116.15215,"Van Wyck",0,0,16.4413958012483,0,32.3518683634595,3.23822647321067,1.2300397179217,0
"1205",-13500,44.563333,-63.642778,"Silver Lake",0,10.8910891089109,3.96039603960396,0,18.8118811881188,6.93069306930693,0.99009900990099,0
"1206",-13500,44.633333,-122.575,"Indian Prairie Fen",0,0,18.6042893010106,4.53562461759183,24.7824229381606,7.66293225309619,2.96854231280461,0.624512099921936
"1207",-13500,44.65,-110.6,"Cygnet Lake Fen",0,0,1.15236875800256,0,26.2483994878361,0.640204865556978,2.17669654289373,1.15236875800256
"1208",-13500,44.709298,-93.926793,"Norwood",0,0,27.1701982228298,0,0,0,11.244019138756,0
"1209",-13500,44.76661,-121.779155,"Breitenbush Lake",0,0,0.730731258983076,0.62272720167834,61.2818632892931,2.83725228022225,0,12.1803892815179
"1210",-13500,44.77085,-93.12255,"Kirchner Marsh",0,2.10050776136822,49.5054960663516,0,0.408556517749613,0.0491400491400491,9.06937768470268,2.52190233302409
"1211",-13500,44.883333,-85.116667,"Green Lake",0,6.88091451292246,23.3194831013917,0,1.29522862823062,0,10.2821073558648,5.28747514910537
"1212",-13500,44.916667,-110.733333,"Gardiner's Hole",0,0.523560209424084,0.654450261780105,0,10.6020942408377,0.130890052356021,2.09424083769634,1.17801047120419
"1213",-13500,44.9253,-116.0483,"McCall Fen",0,0,13.3152173913043,0,69.2934782608696,0,0,0.271739130434783
"1214",-13500,44.93,-79.78,"Porqui Pond",0,9.61538461538462,23.0769230769231,0,13.4615384615385,0.641025641025641,4.48717948717949,0
"1215",-13500,44.933333,-110.35,"Slough Creek Pond",0,0,1.4792899408284,0,26.9230769230769,0,2.66272189349112,0.887573964497041
"1216",-13500,44.95611,-110.60071,"Blacktail Pond",0,0.10016694490818,1.95446541887051,0,22.7288414298701,0.444010287512296,0.702964783587833,1.22565271954462
"1217",-13500,44.9759327777778,-62.09061,"Pye Lake",0,0.869565217391304,4.33935629587804,0,20.5886504799548,7.57905138339921,6.29023150762281,1.08272162619989
"1218",-13500,44.979797,-63.48817,"Lantz Site",0,0.756205340130645,21.3487550936196,0,6.21957620168652,0.325174154399519,45.819336615919,0.0497017892644135
"1219",-13500,45.04816,-92.823905,"Lily Lake",0,2.5974025974026,40.2597402597403,0,3.8961038961039,0,5.62770562770563,5.19480519480519
"1220",-13500,45.2235,-64.3751,"Blomidon Section MS-89-16",0,2.3696682464455,2.3696682464455,0,3.3175355450237,0,73.9336492890995,0
"1221",-13500,45.25397,-67.33173,"Basswood Road Lake/Splan Pond",0,5.08474576271187,8.05084745762712,0,20.3389830508475,1.69491525423729,7.6271186440678,0.423728813559322
"1222",-13500,45.262475,-110.816305,"Dailey Lake",0,0.155597452429705,2.35282083902522,0,15.4497997253114,0.0910286110866739,5.4898392091968,0.648336678680947
"1223",-13500,45.42363,-93.690695,"Lake Ann",0,24.1379310344828,1.14942528735632,0,16.6666666666667,2.29885057471264,2.29885057471264,0.574712643678161
"1224",-13500,45.42715,-61.3427,"Collins Pond Site (PL-86-56)",0,0.0226142017186793,0.425434664135155,0,1.32201184888279,0.224024432926917,82.6937429780107,0.0226142017186793
"1225",-13500,45.651389,-60.675,"Chase Pond",0,2,2.57142857142857,0,7.71428571428571,0.857142857142857,23.1428571428571,0
"1226",-13500,45.670215,-62.610975,"Chance Harbour Lake",0,0.347222222222222,3.93518518518519,0,7.06018518518518,3.35648148148148,26.7361111111111,0
"1227",-13500,45.706945,-114.9829,"Burnt Knob Lake",0,0,0.828495673856499,0,77.0634863418369,4.96159052860084,0,0.11454753722795
"1228",-13500,45.8,-122.491667,"Battle Ground Lake",0,0,3.9832285115304,1.0482180293501,20.335429769392,6.70859538784067,1.88679245283019,0
"1229",-13500,45.840555,-113.439865,"Pintler Lake",0,0.427350427350427,6.41025641025641,0,46.1538461538462,4.7008547008547,0,0.427350427350427
"1230",-13500,45.891725,-114.263205,"Baker Lake",0,0,6.15967337013862,0,73.8529522651617,1.70972144692119,1.02583286815271,0.173310225303293
"1231",-13500,45.91664,-60.69363,"Benacadie 4",0,0,1,0,2.85714285714286,2.71428571428571,48.1428571428571,0.142857142857143
"1232",-13500,45.918056,-120.880556,"Carp Lake",0,0,9.44881889763779,0,8.3989501312336,0.78740157480315,4.98687664041995,0
"1233",-13500,46.116667,-94.116667,"Wolf Creek",0,1.26808579341275,57.7067828971851,0.00884016973125884,0.563386115572266,0.144245251243086,7.85786076159335,3.69571779504873
"1234",-13500,46.211944,-95.284167,"Reidel Lake",0,1.67146692394853,52.5555045849439,0,0.896333779681539,0.37477673348124,6.10652818248162,3.40531768864675
"1235",-13500,46.31848,-69.06141,"Mathews Pond",0,1.27615696068415,3.6231884057971,1.21750482461119,6.29280659931131,1.37737919551973,12.1485601846596,0.36231884057971
"1236",-13500,46.47,-86.958333,"Spirit Lake",0,8.33333333333333,12.5,0,29.1666666666667,0,0,4.16666666666667
"1237",-13500,46.591667,-122.25,"Davis Lake",0,0,15.0905432595573,9.25553319919517,26.1569416498994,1.40845070422535,5.63380281690141,0
"1238",-13500,46.714235,-92.587195,"Kotiranta Lake",0,1.62439665356323,44.4761921772621,0,1.62391272165798,0,26.458342722507,0
"1239",-13500,46.919444,-55.6125,"Lake Site South Burin Peninsula",0,1.96078431372549,3.92156862745098,0,24.1830065359477,1.63398692810458,10.4575163398693,1.30718954248366
"1240",-13500,47.35,-91.8,"Kylen Lake",0,1.06174792834971,14.1824081341939,0.0413052457662123,1.61424893908848,1.20307697314,10.2997791194563,4.25402869538431
"1241",-13500,47.471667,-91.66,"Weber Lake",0,4.35897435897436,28.2051282051282,0,6.66666666666667,5.64102564102564,7.43589743589744,3.07692307692308
"1242",-13500,47.481667,-70.684722,"Lac à l'Ange",0.0600600600600601,0.370431781011885,1.13923296011431,0.0600600600600601,3.17305699087842,2.88603723218557,37.4695385300361,0.129757894128612
"1243",-13500,47.676915,-124.018585,"Yahoo Lake",0,0,14.7299054139692,15.0008337002463,28.2265394938306,0.19351717464925,3.54815343878986,0
"1244",-13500,47.683165,-96.20294,"Qually Pond",0,0.621006435182027,56.1392318712054,0,1.24346249175705,0.264740659890397,9.80705823498647,1.56718284557837
"1245",-13500,47.712915,-123.53259,"Martins Lake",0,0,0.227290127473874,15.6509589250852,20.8283887761743,14.369521111664,4.0548558741339,0
"1246",-13500,48.00985,-124.530695,"Wentworth Lake",0,0,45.6491627642256,12.546037413495,18.6486131146731,16.9758871746636,0,0.161812297734628
"1247",-13500,48.0859,-98.92935,"Devils Lake, Creel Bay",0,1.56657963446475,33.420365535248,0,3.1331592689295,0,16.1879895561358,2.088772845953
"1248",-13500,48.24,-58.24,"Joes Pond",0,0.282485875706215,2.55874008874664,0,7.4779951989525,2.71089449819355,29.9877549041003,0
"1249",-13500,48.26,-58.8,"Robinson's Pond",0.246305418719212,2.21674876847291,6.40394088669951,0,17.487684729064,0.492610837438424,11.0837438423645,0
"1250",-13500,48.596389,-124.196667,"Pixie Lake",0,0,0.447427293064877,0.447427293064877,92.841163310962,0.671140939597315,0.223713646532438,0
"1251",-13500,48.6051,-122.90145,"Killebrew Lake Fen",0,0,1.87640289271961,0.524101312110419,71.8655143705738,8.96090906778992,1.36658314561173,0.0829187396351575
"1252",-13500,48.672222,-124.844444,"Whyac Lake",0,0,0.875681883433821,1.21303474016652,73.7869652598335,13.45463680735,0.7213608957795,0.28351995406259
"1253",-13500,48.769167,-122.117778,"Mosquito Lake Bog",0,0.253164556962025,8.60759493670886,1.0126582278481,55.9493670886076,19.2405063291139,0.759493670886076,0.253164556962025
"1254",-13500,48.905556,-123.833333,"Porphyry Lake",0,0,2.89389067524116,1.28617363344051,54.6623794212219,5.14469453376206,0.321543408360129,0
"1255",-13500,49.76341,-95.191725,"West Hawk Lake",0,4.31654679341488,8.6330939576183,0,35.4916064553826,0.239808150612079,0.719424451836237,9.83213392790288
"1256",-13500,49.7883,-125.1272,"Grant's Bog",0,0,1.37745518034304,0,71.5004216197429,13.4507881164601,7.35126807627647,0
"1257",-13500,50.034167,-56.196389,"Compass Pond",0,0,5,0,8.33333333333333,2.5,0.833333333333333,2.5
"1258",-13500,50.166625,-127.752025,"Cassiope Pond",0,0,6.06218574743968,13.1293082387271,1.61731535295317,45.8289286018702,1.98113296747192,0
"1259",-13500,50.607075,-127.26146,"Misty Lake",0,0,20.4272423136474,7.83496460959965,33.9022063702721,27.3473788984738,0.736839194868392,0
"1260",-13500,50.78748,-116.388495,"Dunbar Lake [Big Fish Lake]",0,0,0.581395348837209,0,72.3837209302326,1.45348837209302,0.872093023255814,0
"1261",-13500,51.106595,-127.534035,"Two Frog Lake",0,0,18.4053879495066,18.102352237941,26.5231314522674,17.8224668401665,0,0
"1262",-13500,51.19438,-127.38188,"Tiny Lake",0,0,7.06657078686364,1.44189114830417,49.9595405765443,6.45614148600752,0,0.0287108814240597
"1263",-13500,52.0434999871144,-106.381297947961,"Martens Slough (PL-77-20)",0,0,8.76288629666506,0,6.18556718833427,0.515463910222184,0.773195865333276,1.03092782044437
"1264",-13500,55.047975,-105.385195,"Marl Pond",0,0,13.1332082551595,0,38.2739212007505,13.3208255159475,1.31332082551595,1.12570356472795
"1265",-13000,27.2,-81.416667,"Lake Annie",0,23.6593059936909,0,0,36.9085173501577,0,3.47003154574132,9.14826498422713
"1266",-13000,27.58613,-81.503395,"Lake Tulane",0.140039938667235,24.3339623746559,0,0,8.32917748842831,0.0747718886683576,0.897906790104638,10.7669718920515
"1267",-13000,30.266667,-85.016667,"Camel Lake",0.0814332247557003,4.96742671009772,1.91368078175896,0,4.51954397394137,0.162866449511401,0.244299674267101,1.0586319218241
"1268",-13000,30.36,-97.126111,"Boriack Bog",0,3.16666666666667,0,0,0.836683417085427,60.1005025125628,1.16666666666667,3.00670016750419
"1269",-13000,30.366667,-97.116667,"Patschke Bog",0,3.03738317757009,0,0,1.63551401869159,29.6728971962617,7.24299065420561,6.30841121495327
"1270",-13000,30.6166666666667,-104.991666666667,"Bennett Ranch, Presidio Co., TX",0,0,0,0,13.3333333333333,0,0,0
"1271",-13000,31.1277777777778,-105.394444444444,"Quitman Mountains",0,9.58904109589041,0,0,8.21917808219178,0,0,0
"1272",-13000,32.1833333333333,-106.6,"Shelter Cave",0,0,0,0,17.3913043478261,0,0,0
"1273",-13000,32.466667,-93.166667,"Rayburn's Dome",0,10.8846153846154,8.62820512820513,0,2.53846153846154,1.51282051282051,0,11.1410256410256
"1274",-13000,33.1833333333333,-106.595833333333,"Tip Top, Sierra Co., NM",0,1.3986013986014,0,0,0,0,0,0.847457627118644
"1275",-13000,33.5,-86.533333,"Cahaba Pond",32.1262389071084,25.5704042307621,0.039032006245121,0.0786046219950221,0.810843673212193,0.239516427545048,0.281130673493801,2.16600424065361
"1276",-13000,33.660655,-117.3534,"Lake Elsinore",0,25.5155699836643,0.284898273614386,0,19.549117683889,1.62047872862625,5.62247256457195,0
"1277",-13000,33.798895,-78.95336,"Clear Pond",3.82115768905215,13.3617492368773,0.0506520034059742,0.0157200140610266,1.22131906256721,0.773874247933264,0.396073756541416,0.357350611621594
"1278",-13000,34,-109.425,"Hay Lake",0,0.267379679144385,0.267379679144385,0,29.9465240641711,0,0.267379679144385,0.53475935828877
"1279",-13000,34.16759,-80.77616,"White Pond",0.419468762223524,41.0216412506655,1.31614341013177,0.0619578686493185,14.8747985425386,0.843805642698066,1.06551462654191,1.9073285866528
"1280",-13000,34.27818,-120.061345,"ODP Hole 893A",0,11.4830679819745,0,0,33.8759001462665,1.19074961953584,0,0
"1281",-13000,34.323611,-84.868056,"Bob Black Pond",0.702576112412178,23.4192037470726,4.44964871194379,0,28.1030444964871,0.234192037470726,4.91803278688525,0.234192037470726
"1282",-13000,34.462222,-111.345278,"Potato Lake",0,1.74563591022444,10.9725685785536,0,19.7007481296758,0,4.23940149625935,3.49127182044888
"1283",-13000,34.66359,-85.40132,"Pigeon Marsh",11.8963486454653,18.1389870435807,1.6489988221437,0,10.9540636042403,0.353356890459364,24.4994110718492,0.117785630153121
"1284",-13000,35.0833333333333,-89.9166666666667,"Nonconnah Creek [TN-1]",0,2.23463687150838,14.67750126968,0,1.26968004062976,0.253936008125952,8.93854748603352,0.0507872016251904
"1285",-13000,35.4333333333333,-116.566666666667,"No Name West midden",0,0.32258064516129,0,0,13.8709677419355,0,0,8.70967741935484
"1286",-13000,35.832,-105.722,"Stewart Bog",0,1.85046677121829,9.51031401328642,0,15.0308200364721,0,2.73774283489066,4.93979191473663
"1287",-13000,36.03015,-85.50132,"Anderson Pond",0.75,26.5,12.5,0,17.5,4.5,3,1.5
"1288",-13000,36.047665,-106.510525,"Chihuahueños Bog",0,1.44404332129964,11.913357400722,0,7.94223826714801,0,2.16606498194946,3.97111913357401
"1289",-13000,36.052,-119.78,"Tulare Lake",0,2.8169014084507,0,0,3.23943661971831,0,6.61971830985915,0
"1290",-13000,36.166667,-76.683333,"Rockyhock Bay",0,0.223107569721116,4.58964143426295,0,8.25498007968127,0.270916334661355,0.653386454183267,0.047808764940239
"1291",-13000,36.371125,-112.147175,"Bear Lake",0,0,0,0.745790754257908,50.9000486618005,0,0,0
"1292",-13000,36.525,-81.933333,"Shady Valley Bog",1.97368421052632,37.5,3.28947368421053,5.26315789473684,9.86842105263158,17.7631578947368,0,0
"1293",-13000,36.6,-90.583333,"Powers Fort Swale",0.140252454417952,16.2692847124825,0.490883590462833,0,0,0.280504908835905,11.0799438990182,2.945301542777
"1294",-13000,36.63069,-112.23854,"Fracas Lake",0,0,0.150778320645381,0,15.8409271673673,0,2.34166571980457,0
"1295",-13000,36.8,-91.1,"Cupola Pond",0.101317122593718,22.2724350024447,13.8504358134096,0,2.21897336975186,1.87506218645988,7.60873402810988,1.76518606723734
"1296",-13000,36.98229,-118.99407,"Lilypad Lake",0,0,0,0,56.3426688632619,0.494233937397035,0.164744645799012,0
"1297",-13000,37,-119.833333,"Exchequer Meadow",0,0,0,0,1.06382978723404,0,11.436170212766,0
"1298",-13000,37.021745,-106.45052,"Cumbres Bog",0,1.22950819672131,6.66473233715363,0,17.8376613956187,0.546448087431694,2.0104937376082,0.273224043715847
"1299",-13000,37.3666666666667,-110.866666666667,"Bechan Cave",0,17.2774869109948,1.83246073298429,0,14.3979057591623,0,0.523560209424084,7.85340314136126
"1300",-13000,37.4235,-119.5785,"Nichols Meadow",0,0,0,0,52.8240956373234,0,0.147492625368732,0
"1301",-13000,37.43255,-85.72462,"Jackson Pond",0,4.45859872611465,33.9702760084926,0,21.656050955414,2.12314225053079,17.6220806794055,0.424628450106157
"1302",-13000,37.595833,-119.008333,"Barrett Lake",0,0.84304216689337,0,0.405405405405405,62.887515524277,0,0.598497841386244,0.218818380743982
"1303",-13000,37.611035,-106.843695,"Hunters Lake",0,1.38888888888889,10.9375,0,23.0902777777778,0,1.04166666666667,0.694444444444444
"1304",-13000,37.67214,-112.792245,"Lowder Creek Bog",0,0,2.26130653266332,0,21.105527638191,0,0.753768844221105,2.26130653266332
"1305",-13000,37.71109,-105.740635,"Head Lake",0,1.27226463104326,4.83460559796438,0,26.7175572519084,0,1.52671755725191,0.508905852417303
"1306",-13000,37.84682,-107.23536,"Black Mountain Lake",0,0.801906818349817,11.0516487909019,0,22.0573844729163,0.1018620553248,1.26584255251632,2.05694680815467
"1307",-13000,38.00795,-119.0255,"Mono Lake",0,0.748800210374071,0,0.864286809984003,28.3878837478452,0,1.24002120944201,0.24390243902439
"1308",-13000,38.0302777777778,-76.2144444444444,"Chesapeake Bay (MD99-2207)",0.19047619047619,54.0476969583645,0.729992520568437,3.64913674894041,18.1465189478933,0.745948641236599,1.53749065071055,1.25880391423585
"1309",-13000,38.08806,-105.63166,"Hermit Lake",0,0,7.34516802799511,0,15.7265672743802,0.163238654913483,0,6.25778726013945
"1310",-13000,38.154722,-79.616389,"Browns Pond",0.0482420741507675,0.78716048155437,6.21790589717193,0,10.6640009909791,33.2629399575265,5.10107378584614,0.0170881749829118
"1311",-13000,38.2,-80.283333,"Cranberry Glades",0,0.961538461538462,31.7307692307692,0,40.3846153846154,2.24358974358974,12.1794871794872,0.32051282051282
"1312",-13000,38.83164,-107.078195,"Splains Lake",0,0,4.54809858831103,0,11.674368878466,0,3.33643720973008,2.88062721294891
"1313",-13000,38.832778,-107.068889,"Splains Gulch",0,0,0.383141762452107,0,12.6436781609195,0.191570881226054,1.14942528735632,4.21455938697318
"1314",-13000,38.87213,-107.08309,"Copley Lake",0,0.0892857142857143,5.35714285714286,0,5.89285714285714,0.0892857142857143,1.33928571428571,0.803571428571428
"1315",-13000,39.2949,-105.5383,"Lost Park",0,0,13.2022471910112,0,37.6404494382022,0,25.8426966292135,0.842696629213483
"1316",-13000,39.53,-95.513333,"Muscotah Marsh",0,2.83140283140283,22.5225225225225,0,3.21750321750322,1.67310167310167,22.6512226512227,8.75160875160875
"1317",-13000,39.65822,-105.603265,"Echo Lake",0,0,1.6304347826087,0,7.8804347826087,0,1.6304347826087,0.271739130434783
"1318",-13000,39.765005,-107.345825,"Bison Lake",0,1.14942528735632,17.816091954023,0,19.2528735632184,0.574712643678161,0,2.29885057471264
"1319",-13000,39.953611,-85.741667,"Rhule Fen",0,2.5,75.4545454545455,0,0.227272727272727,1.36363636363636,2.5,0.454545454545455
"1320",-13000,39.966667,-77.55,"Crider's Pond",0.116279069767442,2.01471349620432,34.9179348990661,0,16.6618145539368,2.51913930749037,9.50369348755694,0.115739003543882
"1321",-13000,40.00091,-105.556875,"Devlins Park",0,0,1.69014084507042,0,16.056338028169,0,0.563380281690141,0.28169014084507
"1322",-13000,40.1,-83.533333,"Fudger Lake",0.492610837438424,11.0837438423645,22.6600985221675,0,0.985221674876847,0.738916256157635,8.3743842364532,1.23152709359606
"1323",-13000,40.205556,-82.445833,"Smoot Lake Bog",0,7.14285714285714,50.4926108374384,0,3.69458128078818,2.21674876847291,5.41871921182266,0.246305418719212
"1324",-13000,40.216667,-84.689444,"Stotzel-Leis Site",0.0359971202303816,15.5751341424677,35.3343182762328,0,2.78089074249641,1.0217625161555,6.36280714632525,0.148152003261426
"1325",-13000,40.216667,-84.680556,"Carter Site",0.103092783505155,8.92141332359649,15.7079347110889,0,0.132743362831858,0.155854930467762,11.0215377756093,1.35823164674658
"1326",-13000,40.277895,-105.66917,"Sky Pond",0,0.328702415534254,7.88453638325484,0,19.7999653796833,0.392157106481742,0.628805846900901,1.52119128435151
"1327",-13000,40.354335,-83.812515,"Silver Lake",0.308761691936881,4.86979281841046,27.8150582578308,0.147819660014782,2.01348921020321,1.76946048344598,2.23720294043526,0.991896935347232
"1328",-13000,40.4,-74.483333,"Szabo Pond",0,3.1055900621118,17.7018633540373,0,11.8012422360248,5.27950310559006,6.52173913043478,0
"1329",-13000,40.4115,-121.389935,"Little Willow Lake",0,0.581395348837209,0,0.581395348837209,63.953488372093,0.581395348837209,1.16279069767442,0
"1330",-13000,40.545833,-83.833333,"Neville Marsh",0,5.24691358024691,56.4814814814815,0,0.617283950617284,2.46913580246914,5.24691358024691,0
"1331",-13000,40.666667,-84.883333,"Pyle Site",0.0712250712250712,11.6462887393959,20.0933023830895,0,0.48328177162533,0.418838816529181,10.6566432351348,0.55823021358929
"1332",-13000,40.675865,-88.324435,"Chatsworth Bog",0,3.88888888888889,74.1666666666667,0,0.555555555555556,3.61111111111111,3.05555555555556,0.277777777777778
"1333",-13000,40.797222,-82.933333,"Bucyrus Bog",0,5.53339694656488,53.4942748091603,0,3.16284987277354,1.25445292620865,5.17175572519084,0.252226463104326
"1334",-13000,40.99967,-74.91347,"White Lake",0.202034090812641,5.97109744210474,10.9336173854977,0.213040120125306,51.1246691221649,1.45754170511305,0.705953603410535,0.433264340349527
"1335",-13000,41,-81.966667,"Quillin Site",0,5.00807548563865,43.4212882814789,0,1.30964511999285,0.954420161246209,1.66967909638955,0.536686369746314
"1336",-13000,41.038875,-75.263845,"Tannersville Bog",0.11001100110011,10.6153106011862,28.2274376398903,0,24.7872535144288,1.44817711381952,2.25628092156943,0.33076155297649
"1337",-13000,41.098185,-74.63963,"Lake Grinnell",0,12.0481927710843,3.6144578313253,0,27.710843373494,0,16.8674698795181,2.40963855421687
"1338",-13000,41.13395,-115.5049,"Ruby Marsh",0,0,0,0,24.9462365591398,0,0.860215053763441,0.645161290322581
"1339",-13000,41.143889,-81.328611,"Battaglia Bog",0.252525252525253,10.1010101010101,35.3535353535354,0,1.51515151515152,0,11.6161616161616,0
"1340",-13000,41.158333,-71.575,"Fresh Pond",0,0,0,0,5.55555555555556,0.427350427350427,78.6324786324786,0.427350427350427
"1341",-13000,41.190975,-122.510539444445,"Mumbo Lake",0,0.890207715133531,0,1.78041543026706,72.700296735905,1.18694362017804,0,0.29673590504451
"1342",-13000,41.23687,-74.1833,"Spruce Pond",0.274725274725275,9.34065934065934,8.79120879120879,0,16.4835164835165,2.74725274725275,15.9340659340659,0
"1343",-13000,41.33395,-74.43065,"Pawelski Farm",0,4.78359908883827,18.4510250569476,0.911161731207289,27.5626423690205,14.8063781321184,1.82232346241458,0.227790432801822
"1344",-13000,41.3525,-72.29915,"Rogers Lake",0,2.28655077927291,4.67515751260974,0,18.3595127144528,3.03628462223153,29.3304623278706,0.373667033178002
"1345",-13000,41.37778,-106.255405,"East Glacier Lake",0,0.18450184501845,1.29151291512915,0,5.16605166051661,0,1.66051660516605,0.738007380073801
"1346",-13000,41.382,-120.2205,"Patterson Lake",0,0,0,0.0739644970414201,68.9229632228392,0.769921795236693,0.463863877846374,0.0773993808049536
"1347",-13000,41.391389,-74.037778,"Sutherland Pond",0,11.1069110976087,3.53872875927253,0,40.2999929370867,9.8919454241058,8.07310681315198,0
"1348",-13000,41.40935,-74.551335,"Binnewater Pond",0.796812749003984,8.76494023904383,6.37450199203187,0,49.402390438247,1.99203187250996,1.59362549800797,0.199203187250996
"1349",-13000,41.43305,-70.66464,"Uncle Seth's Pond",0,3.19767441860465,22.9651162790698,0,34.8837209302326,5.81395348837209,0.581395348837209,0
"1350",-13000,41.471805,-70.766135,"Blaney's Pond",0,6.56167979002625,19.9475065616798,0.26246719160105,52.755905511811,0.26246719160105,2.0997375328084,0
"1351",-13000,41.564035,-70.63573,"Deep-Falmouth Pond",0,3.06946688206785,21.8093699515347,0,26.8174474959612,16.4781906300485,0.807754442649435,0
"1352",-13000,41.576111,-87.2225,"Portage Marsh",0,2.32558139534884,49.6124031007752,0,27.390180878553,1.03359173126615,3.35917312661499,0.516795865633075
"1353",-13000,41.583056,-85.25,"Pretty Lake",0,6.41025641025641,53.4188034188034,0,1.70940170940171,2.56410256410256,7.26495726495727,0
"1354",-13000,41.61499,-86.84671,"Pinhook Bog",0,5.9447983014862,15.4989384288747,0,20.5944798301486,2.33545647558386,0.849256900212314,0.212314225053079
"1355",-13000,41.623285,-85.212085,"Appleman Lake",0,4.71025700512979,40.6158971979481,0.253911788209213,1.34721470368365,0.621890547263682,1.51831515995154,2.65834042224113
"1356",-13000,41.638535,-86.544595,"Clear Lake",0,4.6218487394958,55.2521008403361,0,0.420168067226891,0.840336134453782,6.51260504201681,1.68067226890756
"1357",-13000,41.6496,-122.16715,"Grass Lake",0,0.0651890482398957,0.977835723598436,0.847457627118644,50.1955671447197,0.195567144719687,2.08604954367666,0.0651890482398957
"1358",-13000,41.67,-86.53,"Hudson Lake",0,5.48333333333333,55.2357142857143,0,1.14880952380952,1.74404761904762,11.4178571428571,0.846428571428571
"1359",-13000,41.673889,-76.35,"Spring Lake",0.185185185185185,4.25925925925926,62.037037037037,0,9.62962962962963,0.555555555555556,4.62962962962963,0
"1360",-13000,41.75738,-86.52208,"Spicer Lake",0,7.5801749271137,26.6277939747328,0,0.194363459669582,0,1.36054421768707,1.36054421768707
"1361",-13000,41.81115,-73.292685,"Mohawk Pond",0,0.668896321070234,7.65482643293738,0,41.7670972206205,10.8839810863799,9.1598431553454,0
"1362",-13000,41.9,-71.066667,"Williams Street Bog",0.230149597238205,11.5114479584143,30.1277727074322,0,10.3726042617356,0.961602052828591,5.59303202253879,0.0575373993095512
"1363",-13000,41.916667,-77.925,"Rose Lake",0.441501103752759,4.63576158940397,18.5430463576159,1.1037527593819,44.3708609271523,4.19426048565121,0.22075055187638,1.54525386313466
